observer,Date,Measure,day_sample,Site,Site.Number,plot,density_level,Site.Density,transect number,distance on transect,animal.hit,RTM,observations,microsite,Time.block,actual.time,presence of flower
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,3,1,LD,3,0,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,3,1,LD,3,10,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,3,1,LD,3,30,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,3,1,LD,3,40,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,3,1,LD,3,60,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,3,1,LD,3,80,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,3,1,LD,3,90,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,3,1,LD,3,100,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,1,0,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,1,10,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,1,20,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,1,30,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,1,40,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,1,50,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,1,60,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,1,80,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,1,90,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,1,100,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,2,0,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,2,10,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,2,20,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,2,40,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,2,50,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,2,60,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,2,70,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,2,80,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,2,90,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,2,100,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,3,10,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,3,20,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,3,40,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,3,50,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,3,60,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,3,70,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,3,80,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,3,90,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,7,1,LD,3,100,0,none,,,,,yes
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,1,0,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,1,10,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,1,40,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,1,50,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,1,70,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,1,90,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,2,0,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,2,10,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,2,20,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,2,40,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,2,50,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,2,60,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,2,70,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,2,90,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,2,100,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,3,0,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,3,10,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,3,30,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,3,50,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,3,60,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,3,70,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,3,80,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,3,90,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,2,2,MD,3,100,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,1,0,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,1,20,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,1,40,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,1,50,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,1,70,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,1,90,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,1,100,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,2,10,0,none,,,,,yes
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,2,20,0,none,,,,,yes
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,2,30,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,2,40,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,2,50,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,2,70,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,2,90,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,2,100,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,3,10,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,3,40,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,3,60,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,3,80,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,3,90,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,6,2,MD,3,100,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,1,0,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,1,10,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,1,40,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,1,60,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,1,70,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,1,90,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,1,100,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,2,10,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,2,20,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,2,40,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,2,50,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,2,70,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,2,90,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,3,0,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,3,10,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,3,20,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,3,40,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,3,60,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,3,90,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,2,2,MD,3,100,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,1,0,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,1,10,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,1,20,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,1,60,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,1,70,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,1,90,0,none,,,,,yes
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,2,0,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,2,10,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,2,20,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,2,40,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,2,70,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,2,100,0,none,,,,,yes
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,3,0,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,3,10,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,3,30,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,3,40,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,3,50,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,3,70,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,3,90,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,6,2,MD,3,100,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,1,10,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,1,20,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,1,40,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,1,50,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,1,60,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,1,70,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,1,90,0,none,,,,,yes
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,1,100,0,none,,,,,yes
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,2,0,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,2,10,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,2,30,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,2,40,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,2,50,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,2,60,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,2,70,0,none,,,,,yes
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,2,80,0,none,,,,,yes
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,2,100,0,none,,,,,yes
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,3,0,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,3,20,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,3,30,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,3,50,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,3,60,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,3,80,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,6,2,MD,3,100,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,3,0,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,3,10,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,3,20,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,3,30,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,3,40,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,3,60,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,3,70,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,3,80,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,3,90,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,2,0,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,2,20,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,2,30,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,2,40,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,2,50,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,2,60,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,2,70,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,2,100,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,1,0,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,1,20,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,1,30,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,1,40,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,1,50,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,1,60,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,1,80,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,1,90,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,2,2,MD,1,100,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,1,0,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,1,10,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,1,30,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,1,40,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,1,50,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,1,60,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,1,70,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,1,90,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,1,100,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,2,0,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,2,10,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,2,20,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,2,60,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,2,70,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,2,80,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,2,90,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,3,10,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,3,20,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,3,30,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,3,40,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,3,50,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,3,70,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,3,90,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,2,2,MD,3,100,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,3,0,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,3,10,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,3,20,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,3,30,0,none,,,,,yes
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,3,40,0,none,,,,,yes
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,3,60,0,none,,,,,yes
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,3,80,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,3,90,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,3,100,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,2,0,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,2,10,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,2,20,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,2,50,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,2,70,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,2,80,0,none,,,,,yes
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,2,100,0,none,,,,,yes
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,1,0,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,1,10,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,1,30,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,1,40,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,1,50,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,1,60,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,1,70,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,1,80,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,6,2,MD,1,90,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,1,0,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,1,10,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,1,20,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,1,30,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,1,40,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,1,50,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,1,60,0,none,,,,,yes
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,1,70,0,none,,,,,yes
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,1,90,0,none,,,,,yes
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,2,30,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,2,40,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,2,50,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,2,60,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,2,70,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,2,80,0,none,,,,,yes
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,2,90,0,none,,,,,yes
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,2,100,0,none,,,,,yes
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,3,10,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,3,30,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,3,40,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,3,70,0,none,,,,,yes
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,3,90,0,none,,,,,yes
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,6,2,MD,3,100,0,none,,,,,yes
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,3,10,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,3,20,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,3,30,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,3,40,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,3,50,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,3,60,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,3,80,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,3,90,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,3,100,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,2,0,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,2,30,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,2,40,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,2,70,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,2,90,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,2,100,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,1,0,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,1,10,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,1,30,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,1,40,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,1,60,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,1,80,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,1,90,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,2,2,MD,1,100,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,1,20,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,1,30,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,1,40,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,1,50,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,1,60,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,1,70,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,1,80,0,none,,,,,no
